legacy_path,category,original_method,identified_issue,corrected_method,final_location,scientific_status,disposition,corrected_counterpart,bytes,crc32
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFNA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFOA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFOS,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFOSA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFPeA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/GenX/._GenX_Module_0_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/GenX/._GenX_Module_1_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFBA/._PFBA_Module_0_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFBA/._PFBA_Noise_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFBS/._PFBS_Module_0_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFBS/._PFBS_Module_1_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFBSA/._PFBSA_Module_1_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFBSA/._PFBSA_Module_3_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFEESA/._PFEESA_Module_0_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFEESA/._PFEESA_Noise_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFNA/._PFNA_Module_0_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFNA/._PFNA_Noise_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFOSA/._PFOSA_Module_0_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFOSA/._PFOSA_Module_2_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFPeA/._PFPeA_Module_0_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/PFPeA/._PFPeA_Module_2_unique_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
